mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,walen1,walen2,jet_detection,r_W,theta_W,np_median_msp,np_median_msh,b_imf_x,b_imf_y,b_imf_z,dipole,imf_clock_angle,p_dyn,Date,Probe,x_gsm,y_gsm,z_gsm,r_spc,theta_w,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
3,2015-09-03 15:24:33,2015-09-03 15:34:33,2.43,10.39,-5.23,-7.900000095367432,19.059999465942383,18.389999389648438,7.297,rx_en,False,False,True,8.715,95.486,1.106,23.026,-1.2599999904632568,6.099999904632568,-1.940000057220459,16.553,107.629,3.96,2015-09-03 15:27:44.206000+00:00,3,2.449,10.376,-5.244,11.626,95.486,1823,1856,3309,3375,93.45,2.095,1.875,27.057,2.149,1.882,27.008,11.184,-37.444,-0.646,11.184,-37.444,-0.646,1.106,1.102,23.026,22.806,-34.992,90.677,36.359,-37.366,88.071,36.156,-19.895,-224.705,-121.857,-20.103,-225.921,-121.257,63220672.0,2684180.0,63567916.0,2675909.75,80641720.0,2657573.0,82034696.0,2695655.0,1.423,3.602,
3,2015-09-03 15:24:33,2015-09-03 15:34:33,2.43,10.39,-5.23,-7.900000095367432,19.059999465942383,18.389999389648438,13.325,va_cs,False,False,True,8.715,95.486,1.106,23.026,-1.2599999904632568,6.099999904632568,-1.940000057220459,16.553,107.629,3.96,2015-09-03 15:27:44.206000+00:00,3,2.449,10.376,-5.244,11.626,95.486,1823,1856,3309,3375,93.45,2.095,1.875,27.057,2.149,1.882,27.008,11.184,-37.444,-0.646,11.184,-37.444,-0.646,1.106,1.102,23.026,22.806,-34.992,90.677,36.359,-37.366,88.071,36.156,-19.895,-224.705,-121.857,-20.103,-225.921,-121.257,63220672.0,2684180.0,63567916.0,2675909.75,80641720.0,2657573.0,82034696.0,2695655.0,1.423,3.602,
3,2015-09-03 15:24:33,2015-09-03 15:34:33,2.43,10.39,-5.23,-7.900000095367432,19.059999465942383,18.389999389648438,6.279,bisection,False,False,True,8.715,95.486,1.106,23.026,-1.2599999904632568,6.099999904632568,-1.940000057220459,16.553,107.629,3.96,2015-09-03 15:27:44.206000+00:00,3,2.449,10.376,-5.244,11.626,95.486,1823,1856,3309,3375,93.45,2.095,1.875,27.057,2.149,1.882,27.008,11.184,-37.444,-0.646,11.184,-37.444,-0.646,1.106,1.102,23.026,22.806,-34.992,90.677,36.359,-37.366,88.071,36.156,-19.895,-224.705,-121.857,-20.103,-225.921,-121.257,63220672.0,2684180.0,63567916.0,2675909.75,80641720.0,2657573.0,82034696.0,2695655.0,1.423,3.602,
3,2015-09-03 16:07:42,2015-09-03 16:17:42,2.06,10.66,-5.01,-10.0600004196167,20.579999923706055,24.989999771118164,11.112,shear,True,True,True,0.392,20.157,2.084,35.569,-1.0499999523162842,6.539999961853027,3.549999952316284,17.015,61.454,3.89,2015-09-03 16:09:34.189000+00:00,3,2.087,10.639,-5.031,11.769,20.157,921,954,370,436,68.638,4.864,2.988,34.229,4.909,2.977,34.133,2.383,-30.35,14.81,2.383,-30.35,14.81,2.084,2.06,35.569,34.718,32.365,52.729,0.996,33.234,51.905,0.125,-6.128,-230.669,-137.574,-2.648,-224.331,-137.778,34910588.0,1967805.75,35193476.0,1963779.75,46215148.0,2384045.25,46292140.0,2408261.5,2.257,2.309,
3,2015-09-03 16:07:42,2015-09-03 16:17:42,2.06,10.66,-5.01,-10.0600004196167,20.579999923706055,24.989999771118164,12.014,rx_en,True,True,True,0.392,20.157,2.084,35.569,-1.0499999523162842,6.539999961853027,3.549999952316284,17.015,61.454,3.89,2015-09-03 16:09:34.189000+00:00,3,2.087,10.639,-5.031,11.769,20.157,921,954,370,436,68.638,4.864,2.988,34.229,4.909,2.977,34.133,2.383,-30.35,14.81,2.383,-30.35,14.81,2.084,2.06,35.569,34.718,32.365,52.729,0.996,33.234,51.905,0.125,-6.128,-230.669,-137.574,-2.648,-224.331,-137.778,34910588.0,1967805.75,35193476.0,1963779.75,46215148.0,2384045.25,46292140.0,2408261.5,2.257,2.309,
3,2015-09-03 16:07:42,2015-09-03 16:17:42,2.06,10.66,-5.01,-10.0600004196167,20.579999923706055,24.989999771118164,12.978,va_cs,True,True,True,0.392,20.157,2.084,35.569,-1.0499999523162842,6.539999961853027,3.549999952316284,17.015,61.454,3.89,2015-09-03 16:09:34.189000+00:00,3,2.087,10.639,-5.031,11.769,20.157,921,954,370,436,68.638,4.864,2.988,34.229,4.909,2.977,34.133,2.383,-30.35,14.81,2.383,-30.35,14.81,2.084,2.06,35.569,34.718,32.365,52.729,0.996,33.234,51.905,0.125,-6.128,-230.669,-137.574,-2.648,-224.331,-137.778,34910588.0,1967805.75,35193476.0,1963779.75,46215148.0,2384045.25,46292140.0,2408261.5,2.257,2.309,
3,2015-09-03 16:07:42,2015-09-03 16:17:42,2.06,10.66,-5.01,-10.0600004196167,20.579999923706055,24.989999771118164,11.984,bisection,True,True,True,0.392,20.157,2.084,35.569,-1.0499999523162842,6.539999961853027,3.549999952316284,17.015,61.454,3.89,2015-09-03 16:09:34.189000+00:00,3,2.087,10.639,-5.031,11.769,20.157,921,954,370,436,68.638,4.864,2.988,34.229,4.909,2.977,34.133,2.383,-30.35,14.81,2.383,-30.35,14.81,2.084,2.06,35.569,34.718,32.365,52.729,0.996,33.234,51.905,0.125,-6.128,-230.669,-137.574,-2.648,-224.331,-137.778,34910588.0,1967805.75,35193476.0,1963779.75,46215148.0,2384045.25,46292140.0,2408261.5,2.257,2.309,
3,2015-09-04 11:42:07,2015-09-04 11:52:07,4.16,8.33,-5.09,8.039999961853027,18.0,19.010000228881836,7.679,shear,False,False,True,0.897,121.907,1.164,8.465,1.6799999475479126,9.569999694824219,4.860000133514404,9.502,63.101,4.57,2015-09-04 11:42:54.163000+00:00,3,4.187,8.289,-5.061,9.712,121.907,2760,2793,100,166,30.077,10.354,-13.058,18.605,10.116,-13.081,18.47,7.314,-1.792,24.541,7.314,-1.792,24.541,1.164,1.164,8.465,8.181,46.758,-2.523,7.305,48.415,-0.32,8.075,3.93,-99.9,106.119,4.059,-104.713,103.999,88450496.0,11855351.0,90116880.0,11936043.0,108907224.0,13702996.0,109642640.0,13764920.0,5.213,6.254,
3,2015-09-04 11:42:07,2015-09-04 11:52:07,4.16,8.33,-5.09,8.039999961853027,18.0,19.010000228881836,9.774,rx_en,False,False,True,0.897,121.907,1.164,8.465,1.6799999475479126,9.569999694824219,4.860000133514404,9.502,63.101,4.57,2015-09-04 11:42:54.163000+00:00,3,4.187,8.289,-5.061,9.712,121.907,2760,2793,100,166,30.077,10.354,-13.058,18.605,10.116,-13.081,18.47,7.314,-1.792,24.541,7.314,-1.792,24.541,1.164,1.164,8.465,8.181,46.758,-2.523,7.305,48.415,-0.32,8.075,3.93,-99.9,106.119,4.059,-104.713,103.999,88450496.0,11855351.0,90116880.0,11936043.0,108907224.0,13702996.0,109642640.0,13764920.0,5.213,6.254,
3,2015-09-04 11:42:07,2015-09-04 11:52:07,4.16,8.33,-5.09,8.039999961853027,18.0,19.010000228881836,6.537,va_cs,False,False,True,0.897,121.907,1.164,8.465,1.6799999475479126,9.569999694824219,4.860000133514404,9.502,63.101,4.57,2015-09-04 11:42:54.163000+00:00,3,4.187,8.289,-5.061,9.712,121.907,2760,2793,100,166,30.077,10.354,-13.058,18.605,10.116,-13.081,18.47,7.314,-1.792,24.541,7.314,-1.792,24.541,1.164,1.164,8.465,8.181,46.758,-2.523,7.305,48.415,-0.32,8.075,3.93,-99.9,106.119,4.059,-104.713,103.999,88450496.0,11855351.0,90116880.0,11936043.0,108907224.0,13702996.0,109642640.0,13764920.0,5.213,6.254,
3,2015-09-04 11:42:07,2015-09-04 11:52:07,4.16,8.33,-5.09,8.039999961853027,18.0,19.010000228881836,11.877,bisection,False,False,True,0.897,121.907,1.164,8.465,1.6799999475479126,9.569999694824219,4.860000133514404,9.502,63.101,4.57,2015-09-04 11:42:54.163000+00:00,3,4.187,8.289,-5.061,9.712,121.907,2760,2793,100,166,30.077,10.354,-13.058,18.605,10.116,-13.081,18.47,7.314,-1.792,24.541,7.314,-1.792,24.541,1.164,1.164,8.465,8.181,46.758,-2.523,7.305,48.415,-0.32,8.075,3.93,-99.9,106.119,4.059,-104.713,103.999,88450496.0,11855351.0,90116880.0,11936043.0,108907224.0,13702996.0,109642640.0,13764920.0,5.213,6.254,
3,2015-09-06 12:30:26,2015-09-06 12:40:26,4.11,8.83,-5.41,6.300000190734863,16.93000030517578,15.9399995803833,4.41,shear,False,False,True,2.273,92.012,0.576,8.635,2.740000009536743,4.630000114440918,-6.619999885559082,10.681,145.031,2.11,2015-09-06 12:30:34.137000+00:00,3,4.139,8.781,-5.396,10.306,92.012,685,718,1546,1612,5.014,9.44,-4.202,20.855,9.576,-4.193,20.845,15.4,-5.103,39.913,15.4,-5.103,39.913,0.576,0.572,8.635,8.914,64.578,-76.937,-62.654,64.512,-75.303,-64.578,-20.992,-207.338,-148.295,-16.626,-211.858,-153.31,91873048.0,7232055.5,90488888.0,7216168.5,114457496.0,7130816.0,109706632.0,7121582.5,1.183,3.55,
3,2015-09-06 12:30:26,2015-09-06 12:40:26,4.11,8.83,-5.41,6.300000190734863,16.93000030517578,15.9399995803833,6.41,rx_en,False,False,True,2.273,92.012,0.576,8.635,2.740000009536743,4.630000114440918,-6.619999885559082,10.681,145.031,2.11,2015-09-06 12:30:34.137000+00:00,3,4.139,8.781,-5.396,10.306,92.012,685,718,1546,1612,5.014,9.44,-4.202,20.855,9.576,-4.193,20.845,15.4,-5.103,39.913,15.4,-5.103,39.913,0.576,0.572,8.635,8.914,64.578,-76.937,-62.654,64.512,-75.303,-64.578,-20.992,-207.338,-148.295,-16.626,-211.858,-153.31,91873048.0,7232055.5,90488888.0,7216168.5,114457496.0,7130816.0,109706632.0,7121582.5,1.183,3.55,
3,2015-09-06 12:30:26,2015-09-06 12:40:26,4.11,8.83,-5.41,6.300000190734863,16.93000030517578,15.9399995803833,6.5,va_cs,False,False,True,2.273,92.012,0.576,8.635,2.740000009536743,4.630000114440918,-6.619999885559082,10.681,145.031,2.11,2015-09-06 12:30:34.137000+00:00,3,4.139,8.781,-5.396,10.306,92.012,685,718,1546,1612,5.014,9.44,-4.202,20.855,9.576,-4.193,20.845,15.4,-5.103,39.913,15.4,-5.103,39.913,0.576,0.572,8.635,8.914,64.578,-76.937,-62.654,64.512,-75.303,-64.578,-20.992,-207.338,-148.295,-16.626,-211.858,-153.31,91873048.0,7232055.5,90488888.0,7216168.5,114457496.0,7130816.0,109706632.0,7121582.5,1.183,3.55,
3,2015-09-06 12:30:26,2015-09-06 12:40:26,4.11,8.83,-5.41,6.300000190734863,16.93000030517578,15.9399995803833,5.216,bisection,False,False,True,2.273,92.012,0.576,8.635,2.740000009536743,4.630000114440918,-6.619999885559082,10.681,145.031,2.11,2015-09-06 12:30:34.137000+00:00,3,4.139,8.781,-5.396,10.306,92.012,685,718,1546,1612,5.014,9.44,-4.202,20.855,9.576,-4.193,20.845,15.4,-5.103,39.913,15.4,-5.103,39.913,0.576,0.572,8.635,8.914,64.578,-76.937,-62.654,64.512,-75.303,-64.578,-20.992,-207.338,-148.295,-16.626,-211.858,-153.31,91873048.0,7232055.5,90488888.0,7216168.5,114457496.0,7130816.0,109706632.0,7121582.5,1.183,3.55,
3,2015-09-06 12:31:33,2015-09-06 12:41:33,4.1,8.84,-5.42,5.320000171661377,16.65999984741211,16.229999542236328,4.999,shear,False,True,True,3.168,140.165,0.674,8.635,2.119999885559082,5.019999980926514,-6.5,10.718,142.348,2.11,2015-09-06 12:37:14.193000+00:00,3,4.098,8.846,-5.421,10.375,140.165,3248,3281,878,944,13.147,5.257,-7.91,19.361,5.314,-6.93,20.101,15.4,-5.103,39.913,15.4,-5.103,39.913,0.674,0.679,8.635,8.914,-4.993,-26.516,-79.66,-9.019,-24.646,-80.293,-20.992,-207.338,-148.295,-16.626,-211.858,-153.31,69067440.0,7232055.5,69224448.0,7216168.5,94182944.0,7130816.0,94914056.0,7121582.5,1.183,3.943,
3,2015-09-06 12:31:33,2015-09-06 12:41:33,4.1,8.84,-5.42,5.320000171661377,16.65999984741211,16.229999542236328,6.512,rx_en,False,True,True,3.168,140.165,0.674,8.635,2.119999885559082,5.019999980926514,-6.5,10.718,142.348,2.11,2015-09-06 12:37:14.193000+00:00,3,4.098,8.846,-5.421,10.375,140.165,3248,3281,878,944,13.147,5.257,-7.91,19.361,5.314,-6.93,20.101,15.4,-5.103,39.913,15.4,-5.103,39.913,0.674,0.679,8.635,8.914,-4.993,-26.516,-79.66,-9.019,-24.646,-80.293,-20.992,-207.338,-148.295,-16.626,-211.858,-153.31,69067440.0,7232055.5,69224448.0,7216168.5,94182944.0,7130816.0,94914056.0,7121582.5,1.183,3.943,
3,2015-09-06 12:31:33,2015-09-06 12:41:33,4.1,8.84,-5.42,5.320000171661377,16.65999984741211,16.229999542236328,6.512,va_cs,False,True,True,3.168,140.165,0.674,8.635,2.119999885559082,5.019999980926514,-6.5,10.718,142.348,2.11,2015-09-06 12:37:14.193000+00:00,3,4.098,8.846,-5.421,10.375,140.165,3248,3281,878,944,13.147,5.257,-7.91,19.361,5.314,-6.93,20.101,15.4,-5.103,39.913,15.4,-5.103,39.913,0.674,0.679,8.635,8.914,-4.993,-26.516,-79.66,-9.019,-24.646,-80.293,-20.992,-207.338,-148.295,-16.626,-211.858,-153.31,69067440.0,7232055.5,69224448.0,7216168.5,94182944.0,7130816.0,94914056.0,7121582.5,1.183,3.943,
3,2015-09-06 12:31:33,2015-09-06 12:41:33,4.1,8.84,-5.42,5.320000171661377,16.65999984741211,16.229999542236328,5.23,bisection,False,True,True,3.168,140.165,0.674,8.635,2.119999885559082,5.019999980926514,-6.5,10.718,142.348,2.11,2015-09-06 12:37:14.193000+00:00,3,4.098,8.846,-5.421,10.375,140.165,3248,3281,878,944,13.147,5.257,-7.91,19.361,5.314,-6.93,20.101,15.4,-5.103,39.913,15.4,-5.103,39.913,0.674,0.679,8.635,8.914,-4.993,-26.516,-79.66,-9.019,-24.646,-80.293,-20.992,-207.338,-148.295,-16.626,-211.858,-153.31,69067440.0,7232055.5,69224448.0,7216168.5,94182944.0,7130816.0,94914056.0,7121582.5,1.183,3.943,
3,2015-09-06 13:13:31,2015-09-06 13:23:31,3.82,9.25,-5.53,-0.9300000071525574,21.0,6.730000019073486,9.201,shear,True,True,True,1.857,115.668,1.366,6.776,-0.23000000417232513,7.46999979019165,-2.75,12.217,110.211,2.37,2015-09-06 13:18:54.125000+00:00,3,3.817,9.25,-5.532,10.778,115.668,2459,2492,474,540,23.996,14.039,-14.722,7.203,14.012,-14.388,7.262,9.995,-22.039,17.869,9.995,-22.039,17.869,1.366,1.379,6.776,6.812,76.132,-2.358,-52.41,76.5,-6.349,-53.911,6.424,-144.727,-33.818,10.942,-146.209,-32.673,38181368.0,12535554.0,38128492.0,12529393.0,43719344.0,9072447.0,44403724.0,9107728.0,3.007,4.132,
3,2015-09-06 13:13:31,2015-09-06 13:23:31,3.82,9.25,-5.53,-0.9300000071525574,21.0,6.730000019073486,6.886,rx_en,True,True,True,1.857,115.668,1.366,6.776,-0.23000000417232513,7.46999979019165,-2.75,12.217,110.211,2.37,2015-09-06 13:18:54.125000+00:00,3,3.817,9.25,-5.532,10.778,115.668,2459,2492,474,540,23.996,14.039,-14.722,7.203,14.012,-14.388,7.262,9.995,-22.039,17.869,9.995,-22.039,17.869,1.366,1.379,6.776,6.812,76.132,-2.358,-52.41,76.5,-6.349,-53.911,6.424,-144.727,-33.818,10.942,-146.209,-32.673,38181368.0,12535554.0,38128492.0,12529393.0,43719344.0,9072447.0,44403724.0,9107728.0,3.007,4.132,
3,2015-09-06 13:13:31,2015-09-06 13:23:31,3.82,9.25,-5.53,-0.9300000071525574,21.0,6.730000019073486,11.562,va_cs,True,True,True,1.857,115.668,1.366,6.776,-0.23000000417232513,7.46999979019165,-2.75,12.217,110.211,2.37,2015-09-06 13:18:54.125000+00:00,3,3.817,9.25,-5.532,10.778,115.668,2459,2492,474,540,23.996,14.039,-14.722,7.203,14.012,-14.388,7.262,9.995,-22.039,17.869,9.995,-22.039,17.869,1.366,1.379,6.776,6.812,76.132,-2.358,-52.41,76.5,-6.349,-53.911,6.424,-144.727,-33.818,10.942,-146.209,-32.673,38181368.0,12535554.0,38128492.0,12529393.0,43719344.0,9072447.0,44403724.0,9107728.0,3.007,4.132,
3,2015-09-06 13:13:31,2015-09-06 13:23:31,3.82,9.25,-5.53,-0.9300000071525574,21.0,6.730000019073486,5.506,bisection,True,True,True,1.857,115.668,1.366,6.776,-0.23000000417232513,7.46999979019165,-2.75,12.217,110.211,2.37,2015-09-06 13:18:54.125000+00:00,3,3.817,9.25,-5.532,10.778,115.668,2459,2492,474,540,23.996,14.039,-14.722,7.203,14.012,-14.388,7.262,9.995,-22.039,17.869,9.995,-22.039,17.869,1.366,1.379,6.776,6.812,76.132,-2.358,-52.41,76.5,-6.349,-53.911,6.424,-144.727,-33.818,10.942,-146.209,-32.673,38181368.0,12535554.0,38128492.0,12529393.0,43719344.0,9072447.0,44403724.0,9107728.0,3.007,4.132,
3,2015-09-07 14:06:48,2015-09-07 14:16:48,3.55,9.69,-5.56,8.399999618530273,15.829999923706055,15.069999694824219,8.136,shear,False,False,True,1.847,92.411,1.48,18.863,-3.1500000953674316,11.819999694824219,-5.199999809265137,13.467,113.758,2.53,2015-09-07 14:07:14.197000+00:00,3,3.589,9.651,-5.569,11.143,92.411,1975,2008,617,683,107.564,7.14,-1.201,27.835,7.201,-1.008,28.077,-5.045,40.954,-10.51,-5.045,40.954,-10.51,1.48,1.491,18.863,18.381,-13.314,94.059,-79.993,-15.622,92.373,-79.534,41.707,-248.012,-143.383,48.62,-242.251,-155.084,45017592.0,2866141.0,45513944.0,3067694.5,52694592.0,3537625.0,52718628.0,3868484.0,1.296,2.996,
3,2015-09-07 14:06:48,2015-09-07 14:16:48,3.55,9.69,-5.56,8.399999618530273,15.829999923706055,15.069999694824219,7.741,rx_en,False,False,True,1.847,92.411,1.48,18.863,-3.1500000953674316,11.819999694824219,-5.199999809265137,13.467,113.758,2.53,2015-09-07 14:07:14.197000+00:00,3,3.589,9.651,-5.569,11.143,92.411,1975,2008,617,683,107.564,7.14,-1.201,27.835,7.201,-1.008,28.077,-5.045,40.954,-10.51,-5.045,40.954,-10.51,1.48,1.491,18.863,18.381,-13.314,94.059,-79.993,-15.622,92.373,-79.534,41.707,-248.012,-143.383,48.62,-242.251,-155.084,45017592.0,2866141.0,45513944.0,3067694.5,52694592.0,3537625.0,52718628.0,3868484.0,1.296,2.996,
3,2015-09-07 14:06:48,2015-09-07 14:16:48,3.55,9.69,-5.56,8.399999618530273,15.829999923706055,15.069999694824219,13.009,va_cs,False,False,True,1.847,92.411,1.48,18.863,-3.1500000953674316,11.819999694824219,-5.199999809265137,13.467,113.758,2.53,2015-09-07 14:07:14.197000+00:00,3,3.589,9.651,-5.569,11.143,92.411,1975,2008,617,683,107.564,7.14,-1.201,27.835,7.201,-1.008,28.077,-5.045,40.954,-10.51,-5.045,40.954,-10.51,1.48,1.491,18.863,18.381,-13.314,94.059,-79.993,-15.622,92.373,-79.534,41.707,-248.012,-143.383,48.62,-242.251,-155.084,45017592.0,2866141.0,45513944.0,3067694.5,52694592.0,3537625.0,52718628.0,3868484.0,1.296,2.996,
3,2015-09-07 14:06:48,2015-09-07 14:16:48,3.55,9.69,-5.56,8.399999618530273,15.829999923706055,15.069999694824219,6.392,bisection,False,False,True,1.847,92.411,1.48,18.863,-3.1500000953674316,11.819999694824219,-5.199999809265137,13.467,113.758,2.53,2015-09-07 14:07:14.197000+00:00,3,3.589,9.651,-5.569,11.143,92.411,1975,2008,617,683,107.564,7.14,-1.201,27.835,7.201,-1.008,28.077,-5.045,40.954,-10.51,-5.045,40.954,-10.51,1.48,1.491,18.863,18.381,-13.314,94.059,-79.993,-15.622,92.373,-79.534,41.707,-248.012,-143.383,48.62,-242.251,-155.084,45017592.0,2866141.0,45513944.0,3067694.5,52694592.0,3537625.0,52718628.0,3868484.0,1.296,2.996,
3,2015-09-07 17:24:25,2015-09-07 17:34:25,1.85,10.8,-4.59,-11.760000228881836,18.690000534057617,3.309999942779541,4.243,shear,True,True,True,2.451,101.785,1.408,15.466,-0.07000000029802322,7.440000057220459,-7.059999942779541,15.485,133.498,3.4,2015-09-07 17:28:14.211000+00:00,3,1.862,10.802,-4.599,11.74,101.785,243,276,1344,1410,97.588,12.476,-11.971,21.035,12.454,-11.949,21.11,9.614,-38.754,-36.88,9.614,-38.754,-36.88,1.408,1.431,15.466,15.64,3.904,-77.146,-58.673,3.882,-84.745,-59.695,27.44,-320.142,-6.341,25.793,-322.65,-4.93,45123596.0,2542882.5,44645816.0,2548792.75,56034344.0,4143789.5,56510860.0,4115306.25,0.585,3.254,
3,2015-09-07 17:24:25,2015-09-07 17:34:25,1.85,10.8,-4.59,-11.760000228881836,18.690000534057617,3.309999942779541,6.323,rx_en,True,True,True,2.451,101.785,1.408,15.466,-0.07000000029802322,7.440000057220459,-7.059999942779541,15.485,133.498,3.4,2015-09-07 17:28:14.211000+00:00,3,1.862,10.802,-4.599,11.74,101.785,243,276,1344,1410,97.588,12.476,-11.971,21.035,12.454,-11.949,21.11,9.614,-38.754,-36.88,9.614,-38.754,-36.88,1.408,1.431,15.466,15.64,3.904,-77.146,-58.673,3.882,-84.745,-59.695,27.44,-320.142,-6.341,25.793,-322.65,-4.93,45123596.0,2542882.5,44645816.0,2548792.75,56034344.0,4143789.5,56510860.0,4115306.25,0.585,3.254,
3,2015-09-07 17:24:25,2015-09-07 17:34:25,1.85,10.8,-4.59,-11.760000228881836,18.690000534057617,3.309999942779541,9.801,va_cs,True,True,True,2.451,101.785,1.408,15.466,-0.07000000029802322,7.440000057220459,-7.059999942779541,15.485,133.498,3.4,2015-09-07 17:28:14.211000+00:00,3,1.862,10.802,-4.599,11.74,101.785,243,276,1344,1410,97.588,12.476,-11.971,21.035,12.454,-11.949,21.11,9.614,-38.754,-36.88,9.614,-38.754,-36.88,1.408,1.431,15.466,15.64,3.904,-77.146,-58.673,3.882,-84.745,-59.695,27.44,-320.142,-6.341,25.793,-322.65,-4.93,45123596.0,2542882.5,44645816.0,2548792.75,56034344.0,4143789.5,56510860.0,4115306.25,0.585,3.254,
3,2015-09-07 17:24:25,2015-09-07 17:34:25,1.85,10.8,-4.59,-11.760000228881836,18.690000534057617,3.309999942779541,6.903,bisection,True,True,True,2.451,101.785,1.408,15.466,-0.07000000029802322,7.440000057220459,-7.059999942779541,15.485,133.498,3.4,2015-09-07 17:28:14.211000+00:00,3,1.862,10.802,-4.599,11.74,101.785,243,276,1344,1410,97.588,12.476,-11.971,21.035,12.454,-11.949,21.11,9.614,-38.754,-36.88,9.614,-38.754,-36.88,1.408,1.431,15.466,15.64,3.904,-77.146,-58.673,3.882,-84.745,-59.695,27.44,-320.142,-6.341,25.793,-322.65,-4.93,45123596.0,2542882.5,44645816.0,2548792.75,56034344.0,4143789.5,56510860.0,4115306.25,0.585,3.254,
3,2015-09-07 17:51:56,2015-09-07 18:01:56,1.59,10.85,-4.39,-9.130000114440918,13.6899995803833,10.779999732971191,2.39,shear,True,True,True,2.334,158.567,0.966,12.261,0.5600000023841858,3.4200000762939453,-8.899999618530273,15.204,158.997,3.45,2015-09-07 17:56:14.084000+00:00,3,1.597,10.847,-4.392,11.702,158.567,93,126,1281,1347,79.506,12.769,-26.22,13.267,13.523,-27.401,12.919,3.415,-18.468,-27.26,3.415,-18.468,-27.26,0.966,0.963,12.261,12.626,-16.228,62.945,-4.706,-10.366,47.802,-2.232,-31.247,-253.667,-48.308,-41.624,-252.566,-45.059,54608424.0,5182209.0,54560328.0,5187881.0,60842232.0,5332895.5,60202236.0,5353417.5,2.034,1.837,
3,2015-09-07 17:51:56,2015-09-07 18:01:56,1.59,10.85,-4.39,-9.130000114440918,13.6899995803833,10.779999732971191,5.501,rx_en,True,True,True,2.334,158.567,0.966,12.261,0.5600000023841858,3.4200000762939453,-8.899999618530273,15.204,158.997,3.45,2015-09-07 17:56:14.084000+00:00,3,1.597,10.847,-4.392,11.702,158.567,93,126,1281,1347,79.506,12.769,-26.22,13.267,13.523,-27.401,12.919,3.415,-18.468,-27.26,3.415,-18.468,-27.26,0.966,0.963,12.261,12.626,-16.228,62.945,-4.706,-10.366,47.802,-2.232,-31.247,-253.667,-48.308,-41.624,-252.566,-45.059,54608424.0,5182209.0,54560328.0,5187881.0,60842232.0,5332895.5,60202236.0,5353417.5,2.034,1.837,
3,2015-09-07 17:51:56,2015-09-07 18:01:56,1.59,10.85,-4.39,-9.130000114440918,13.6899995803833,10.779999732971191,6.772,va_cs,True,True,True,2.334,158.567,0.966,12.261,0.5600000023841858,3.4200000762939453,-8.899999618530273,15.204,158.997,3.45,2015-09-07 17:56:14.084000+00:00,3,1.597,10.847,-4.392,11.702,158.567,93,126,1281,1347,79.506,12.769,-26.22,13.267,13.523,-27.401,12.919,3.415,-18.468,-27.26,3.415,-18.468,-27.26,0.966,0.963,12.261,12.626,-16.228,62.945,-4.706,-10.366,47.802,-2.232,-31.247,-253.667,-48.308,-41.624,-252.566,-45.059,54608424.0,5182209.0,54560328.0,5187881.0,60842232.0,5332895.5,60202236.0,5353417.5,2.034,1.837,
3,2015-09-07 17:51:56,2015-09-07 18:01:56,1.59,10.85,-4.39,-9.130000114440918,13.6899995803833,10.779999732971191,5.501,bisection,True,True,True,2.334,158.567,0.966,12.261,0.5600000023841858,3.4200000762939453,-8.899999618530273,15.204,158.997,3.45,2015-09-07 17:56:14.084000+00:00,3,1.597,10.847,-4.392,11.702,158.567,93,126,1281,1347,79.506,12.769,-26.22,13.267,13.523,-27.401,12.919,3.415,-18.468,-27.26,3.415,-18.468,-27.26,0.966,0.963,12.261,12.626,-16.228,62.945,-4.706,-10.366,47.802,-2.232,-31.247,-253.667,-48.308,-41.624,-252.566,-45.059,54608424.0,5182209.0,54560328.0,5187881.0,60842232.0,5332895.5,60202236.0,5353417.5,2.034,1.837,
